kædens	NOUN	trendens
kædes	NOUN	trends
kæderne	NOUN	trenderne;trendene
kædernes	NOUN	trendernes;trendenes
kæder	NOUN	trends;trender
kæders	NOUN	trends';trenders
kædeproces	?	kædereaktion
kædesav	NOUN	motorsav
kædesaven	NOUN	motorsaven
kædesavens	NOUN	motorsavens
kædesavs	NOUN	motorsavs
kædesavene	NOUN	motorsavene
kædesavenes	NOUN	motorsavenes
kædesave	NOUN	motorsave
kædesaves	NOUN	motorsaves
kæfert	NOUN	brandert;rus
kæferten	NOUN	rusen;branderten;russen
kæfertens	NOUN	brandertens;russens;rusens
kæferts	NOUN	rus';branderts
kæferterne	NOUN	branderterne;russerne;rusene
kæferternes	NOUN	russernes;rusenes;branderternes
kæferter	NOUN	ruse;russer;branderter
kæferters	NOUN	branderters;russers;ruses
kæk	ADJ	djærv
kække	ADJ	djærve
kækt	ADJ	djærvt
kæl	?	kæleri;kælen
kælderetage	?	underetage
kæle	VERB	kræse
kæl	VERB	kræs
kælet	VERB	kræset
kæler	VERB	kræser
kælende	VERB	kræsende
kælede	VERB	kræsede
kæles	VERB	kræses
kæledes	VERB	kræsedes
kæledægge	NOUN	øjesten
kæledæggen	NOUN	øjestenen
kæledæggens	NOUN	øjestenens
kæledægges	NOUN	øjestens
kæledæggerne	NOUN	øjestenene
kæledæggernes	NOUN	øjestenenes
kæledægger	NOUN	øjestene
kæledæggers	NOUN	øjestenes
kælk	NOUN	slæde
kælken	NOUN	slæden
kælkens	NOUN	slædens
kælks	NOUN	slædes
kælkene	NOUN	slæderne
kælkenes	NOUN	slædernes
kælke	NOUN	slæder
kælkes	NOUN	slæders
kælling	NOUN	madamme;strigle
kællingen	NOUN	striglen;madammen
kællingens	NOUN	madammens;striglens
kællings	NOUN	madammes;strigles
kællingerne	NOUN	madammerne;striglerne
kællingernes	NOUN	madammernes;striglernes
kællinger	NOUN	strigler;madammer
kællingers	NOUN	striglers;madammers
kæltring	NOUN	halunk;sjover
kæltringen	NOUN	sjoveren;halunken
kæltringens	NOUN	sjoverens;halunkens
kæltrings	NOUN	halunks;sjovers
kæltringerne	NOUN	sjoverne;halunkerne
kæltringernes	NOUN	halunkernes;sjovernes
kæltringer	NOUN	sjovere;halunker
kæltringers	NOUN	sjoveres;halunkers
kæmpe	NOUN	mastodont;gigant
kæmpen	NOUN	giganten;mastodonten
kæmpens	NOUN	gigantens;mastodontens
kæmpes	NOUN	gigants;mastodonts
kæmperne	NOUN	mastodonterne;giganterne
kæmpernes	NOUN	giganternes;mastodonternes
kæmper	NOUN	giganter;mastodonter
kæmpers	NOUN	mastodonters;giganters
kæmpe	VERB	dyste;rise
kæmp	VERB	ris;dyst
kæmpet	VERB	riset;dystet
kæmper	VERB	dyster;riser
kæmpende	VERB	risende;dystende
kæmpede	VERB	risede;dystede
kæmpes	VERB	dystes;rises
kæmpedes	VERB	dystedes;risedes
kæmpe	ADJ	gigantisk;kolossal;kæmpemæssigt;kolossalt;kæmpemæssig
kæmpebrøler	?	kæmpebommert
kæmpefavorit	?	storfavorit
kæmpehit	?	monsterhit;kanonhit;megahit
kæmpeidiot	?	kraftidiot;jubelidiot
kæmpemæssig	ADJ	kolossal
kæmpemæssige	ADJ	kolossale
kæmpemæssigt	ADJ	kolossalt
kæmpestjerne	NOUN	kæmpe
kæmpestjernen	NOUN	kæmpen
kæmpestjernens	NOUN	kæmpens
kæmpestjernes	NOUN	kæmpes
kæmpestjernerne	NOUN	kæmperne
kæmpestjernernes	NOUN	kæmpernes
kæmpestjerner	NOUN	kæmper
kæmpestjerners	NOUN	kæmpers
kæmpestøvbold	?	Calvatia gigantea;Langermannia gigantea
kæntre	VERB	kuldsejle
kæntr	VERB	kuldsejl
kæntret	VERB	kuldsejlet
kæntrer	VERB	kuldsejler
kæntrende	VERB	kuldsejlende
kæntrede	VERB	kuldsejlede
kæntres	VERB	kuldsejles
kæntredes	VERB	kuldsejledes
kær	ADJ	sød
kære	ADJ	nuttede;søde
kært	ADJ	sødt
kære	VERB	påkære
kær	VERB	påkær
kæret	VERB	påkæret
kærer	VERB	påkærer
kærende	VERB	påkærende
kærede	VERB	påkærede
kæres	VERB	påkæres
kæredes	VERB	påkæredes
kæreste	VERB	kæresterere
kærest	VERB	kæresterer
kærestet	VERB	kærestereret
kærester	VERB	kærestererer
kærestende	VERB	kærestererende
kærestede	VERB	kærestererede
kærestes	VERB	kærestereres
kærestedes	VERB	kærestereredes
kæresterere	VERB	kæreste
kæresterer	VERB	kærest
kærestereret	VERB	kærestet
kærestererer	VERB	kærester
kærestererende	VERB	kærestende
kærestererede	VERB	kærestede
kærestereres	VERB	kærestes
kærestereredes	VERB	kærestedes
kærlighedsakt	?	samleje;kønsakt
kærlighedsfrugt	NOUN	litchi
kærlighedsfrugten	NOUN	litchien
kærlighedsfrugtens	NOUN	litchiens
kærlighedsfrugts	NOUN	litchis
kærlighedsfrugterne	NOUN	litchiene
kærlighedsfrugternes	NOUN	litchienes
kærlighedsfrugter	NOUN	litchi
kærlighedsfrugters	NOUN	litchis
kætter	NOUN	hæretiker
kætteren	NOUN	hæretikeren
kætterens	NOUN	hæretikerens
kætters	NOUN	hæretikers
kætterne	NOUN	hæretikerne
kætternes	NOUN	hæretikernes
kættere	NOUN	hæretikere
kætteres	NOUN	hæretikeres
kættersk	ADJ	hæretisk
kætterske	ADJ	hæretiske
kø	NOUN	billardkø
køen	NOUN	billardkøen
køens	NOUN	billardkøens
køs	NOUN	billardkøs
køerne	NOUN	billardkøerne
køernes	NOUN	billardkøernes
køer	NOUN	billardkøer
køers	NOUN	billardkøers
købe	VERB	æde
køb	VERB	æd
købt	VERB	ædt
køber	VERB	æder
købende	VERB	ædende
købte	VERB	åd
købes	VERB	ædes
købekraftig	?	købedygtig
køberet	NOUN	købsret;forkøbsret
køberetten	NOUN	købsretten;forkøbsretten
køberettens	NOUN	forkøbsrettens;købsrettens
køberets	NOUN	købsrets;forkøbsrets
købmand	NOUN	urtekræmmer;handlende
købmanden	NOUN	urtekræmmeren
købmandens	NOUN	urtekræmmerens
købmands	NOUN	urtekræmmers;handlendes
købmændene	NOUN	urtekræmmerne
købmændenes	NOUN	urtekræmmernes
købmænd	NOUN	urtekræmmere;handlende
købmænds	NOUN	urtekræmmeres;handlendes
købmandsskole	NOUN	handelsskole
købmandsskolen	NOUN	handelsskolen
købmandsskolens	NOUN	handelsskolens
købmandsskoles	NOUN	handelsskoles
købmandsskolerne	NOUN	handelsskolerne
købmandsskolernes	NOUN	handelsskolernes
købmandsskoler	NOUN	handelsskoler
købmandsskolers	NOUN	handelsskolers
køb og smid væk-samfund	?	brug og smid væk-samfund
købslå	VERB	ting;prut;prutte;tinge
købslået	VERB	pruttet;tinget
købslås	VERB	tinges;pruttes
købslår	VERB	prutter;tinger
købslående	VERB	pruttende;tingende
købslog	VERB	tingede;pruttede
købsret	NOUN	køberet
købsretten	NOUN	køberetten
købsrettens	NOUN	køberettens
købsrets	NOUN	køberets
kød	NOUN	legeme
kødet	NOUN	legemet
kødets	NOUN	legemets
køds	NOUN	legemes
kødelig	ADJ	seksuel;kropslig
kødelige	ADJ	seksuelle;kropslige
kødeligt	ADJ	kropsligt;seksuelt
kødfarvet	ADJ	hudfarvet
kødfarvede	ADJ	hudfarvede
kødfulde	ADJ	kødede
kødløse	ADJ	fade
kødløst	ADJ	fadt
kødmaskine	?	kødhakkemaskine;kødhakker
kødpålæg	?	viktualier;charcuteri
kødsaft	NOUN	saft
kødsaften	NOUN	saften
kødsaftens	NOUN	saftens
kødsafts	NOUN	safts
kødsafterne	NOUN	safterne
kødsafternes	NOUN	safternes
kødsafter	NOUN	safter
kødsafters	NOUN	safters
køgenser	NOUN	køgebo
køgenseren	NOUN	køgeboen
køgenserens	NOUN	køgeboens
køgensers	NOUN	køgebos
køgenserne	NOUN	køgeboerne
køgensernes	NOUN	køgeboernes
køgensere	NOUN	køgeboer
køgenseres	NOUN	køgeboers
køjeseng	NOUN	etageseng
køjesengen	NOUN	etagesengen
køjesengens	NOUN	etagesengens
køjesengs	NOUN	etagesengs
køjesengene	NOUN	etagesengene
køjesengenes	NOUN	etagesengenes
køjesenge	NOUN	etagesenge
køjesenges	NOUN	etagesenges
køkkenassistent	NOUN	køkkenmedhjælper
køkkenassistenten	NOUN	køkkenmedhjælperen
køkkenassistentens	NOUN	køkkenmedhjælperens
køkkenassistents	NOUN	køkkenmedhjælpers
køkkenassistenterne	NOUN	køkkenmedhjælperne
køkkenassistenternes	NOUN	køkkenmedhjælpernes
køkkenassistenter	NOUN	køkkenmedhjælpere
køkkenassistenters	NOUN	køkkenmedhjælperes
køkkendør	?	bagdør
køkkenmaskine	NOUN	foodprocessor
køkkenmaskinen	NOUN	foodprocessoren
køkkenmaskinens	NOUN	foodprocessorens
køkkenmaskines	NOUN	foodprocessors
køkkenmaskinerne	NOUN	foodprocessorerne
køkkenmaskinernes	NOUN	foodprocessorernes
køkkenmaskiner	NOUN	foodprocessorer
køkkenmaskiners	NOUN	foodprocessorers
køkkenmedhjælper	NOUN	køkkenassistent
køkkenmedhjælperen	NOUN	køkkenassistenten
køkkenmedhjælperens	NOUN	køkkenassistentens
køkkenmedhjælpers	NOUN	køkkenassistents
køkkenmedhjælperne	NOUN	køkkenassistenterne
køkkenmedhjælpernes	NOUN	køkkenassistenternes
køkkenmedhjælpere	NOUN	køkkenassistenter
køkkenmedhjælperes	NOUN	køkkenassistenters
køkkentrappe	NOUN	bagtrappe
køkkentrappen	NOUN	bagtrappen
køkkentrappens	NOUN	bagtrappens
køkkentrappes	NOUN	bagtrappes
køkkentrapperne	NOUN	bagtrapperne
køkkentrappernes	NOUN	bagtrappernes
køkkentrapper	NOUN	bagtrapper
køkkentrappers	NOUN	bagtrappers
køkkenudstyr	NOUN	køkkengrejer;køkkengrej
køkkenudstyret	NOUN	køkkengrejet
køkkenudstyrets	NOUN	køkkengrejets
køkkenudstyrs	NOUN	køkkengrejs;køkkengrejers
køkkenudstyrene	NOUN	køkkengrejerne
køkkenudstyrenes	NOUN	køkkengrejernes
køkkenur	?	minutur
køkkenø	?	kogeø
køleanlæg	NOUN	kølehus;kølehuse
køleanlægget	NOUN	kølehuset
køleanlæggets	NOUN	kølehusets
køleanlægs	NOUN	kølehuses;kølehus'
køleanlæggene	NOUN	kølehusene
køleanlæggenes	NOUN	kølehusenes
kølebil	?	kølevogn
kølergrill	?	kølergitter
kølerhjelm	NOUN	motorhjelm
kølerhjelmen	NOUN	motorhjelmen
kølerhjelmens	NOUN	motorhjelmens
kølerhjelms	NOUN	motorhjelms
kølerhjelmene	NOUN	motorhjelmene
kølerhjelmenes	NOUN	motorhjelmenes
kølerhjelme	NOUN	motorhjelme
kølerhjelmes	NOUN	motorhjelmes
kølig	ADJ	reserveret
kølige	ADJ	distante
køligt	ADJ	reserverede
køllesvinger	?	golfspiller
kølne	VERB	dæmpe
køln	VERB	dæmp
kølnet	VERB	dæmpet
kølner	VERB	dæmper
kølnende	VERB	dæmpende
kølnede	VERB	dæmpede
kølnes	VERB	dæmpes
kølnedes	VERB	dæmpedes
køn	NOUN	genera;genus
køns	NOUN	genus';generas
køn	ADJ	pæn
kønne	ADJ	pæne
kønt	ADJ	pænt
kønscelle	?	gamet
kønshår	NOUN	pubeshår
kønshåret	NOUN	pubeshåret
kønshårets	NOUN	pubeshårets
kønshårs	NOUN	pubeshårs
kønshårene	NOUN	pubeshårene
kønshårenes	NOUN	pubeshårenes
kønskrans	?	jomfruhinde;mødom;hymen
kønslem	?	mandslem
kønslig	ADJ	seksuel
kønslige	ADJ	seksuelle
kønsligt	ADJ	seksuelt
kønslæbe	NOUN	skamlæbe
kønslæben	NOUN	skamlæben
kønslæbens	NOUN	skamlæbens
kønslæbes	NOUN	skamlæbes
kønslæberne	NOUN	skamlæberne
kønslæbernes	NOUN	skamlæbernes
kønslæber	NOUN	skamlæber
kønslæbers	NOUN	skamlæbers
kønsmoral	?	seksualmoral
køre	VERB	kværne
kør	VERB	kværn
kørt	VERB	kværnet
kører	VERB	kværner
kørende	VERB	kværnende
kørte	VERB	kværnede
køres	VERB	kværnes
kørtes	VERB	kværnedes
kørebane	NOUN	vognbane;vejbane
kørebanen	NOUN	vognbanen;vejbanen
kørebanens	NOUN	vejbanens;vognbanens
kørebanes	NOUN	vognbanes;vejbanes
kørebanerne	NOUN	vognbanerne;vejbanerne
kørebanernes	NOUN	vognbanernes;vejbanernes
kørebaner	NOUN	vejbaner;vognbaner
kørebaners	NOUN	vognbaners;vejbaners
kørekort	NOUN	førerbevis;førerbeviser
kørekortet	NOUN	førerbeviset
kørekortets	NOUN	førerbevisets
kørekorts	NOUN	førerbevisers;førerbevis'
kørekortene	NOUN	førerbeviserne
kørekortenes	NOUN	førerbevisernes
kørepenge	NOUN	kørselsgodtgørelser;kørselspenge
kørepenges	NOUN	kørselspenges;kørselsgodtgørelsers
kørepengene	NOUN	kørselspengene;kørselsgodtgørelserne
kørepengenes	NOUN	kørselspengenes;kørselsgodtgørelsernes
køreprøvesagkyndig	?	motorsagkyndig
kørestol	NOUN	rullestol
kørestolen	NOUN	rullestolen
kørestolens	NOUN	rullestolens
kørestols	NOUN	rullestols
kørestolene	NOUN	rullestolene
kørestolenes	NOUN	rullestolenes
kørestole	NOUN	rullestole
kørestoles	NOUN	rullestoles
kørselspenge	NOUN	kørepenge
kørselspenges	NOUN	kørepenges
kørselspengene	NOUN	kørepengene
kørselspengenes	NOUN	kørepengenes
kørselsretning	NOUN	køreretning
kørselsretningen	NOUN	køreretningen
kørselsretningens	NOUN	køreretningens
kørselsretnings	NOUN	køreretnings
kørselsretningerne	NOUN	køreretningerne
kørselsretningernes	NOUN	køreretningernes
kørselsretninger	NOUN	køreretninger
kørselsretningers	NOUN	køreretningers
kåd	ADJ	overstadig;overgiven
kåde	ADJ	overgivne;overstadige
kådt	ADJ	overstadigt;overgivent
kålhøgen	ADJ	kæphøj
kålhøgne	ADJ	kæphøje
kålhøgent	ADJ	kæphøjt
kålrabi	NOUN	kålroe;knudekål;kålroer
kålrabien	NOUN	kålroen;knudekålen
kålrabiens	NOUN	knudekålens;kålroens
kålrabis	NOUN	kålroes;kålroers;knudekåls
kålrabiene	NOUN	knudekålene;kålroerne
kålrabierne	NOUN	knudekålene;kålroerne
kålrabienes	NOUN	kålroernes;knudekålenes
kålrabiernes	NOUN	kålroernes;knudekålenes
kålrabier	NOUN	knudekål;kålroer
kålrabiers	NOUN	kålroers;knudekåls
kår	NOUN	levevilkår
kårs	NOUN	levevilkårs
kårene	NOUN	levevilkårene
kårenes	NOUN	levevilkårenes
laban	NOUN	rod
labanen	NOUN	roden
labanens	NOUN	rodens
labans	NOUN	rods
labanerne	NOUN	rødderne
labanernes	NOUN	røddernes
labaner	NOUN	rødder
labaners	NOUN	rødders
labbe	VERB	lange;lunte;traske;sjokke
lab	VERB	lang;trask;sjok;lunt
labbet	VERB	luntet;sjokket;langet;trasket
labber	VERB	langer;sjokker;trasker;lunter
labbende	VERB	langende;luntende;sjokkende;traskende
labbede	VERB	luntede;traskede;langede;sjokkede
labbes	VERB	luntes;sjokkes;langes;traskes
labbedes	VERB	langedes;luntedes;sjokkedes;traskedes
label	NOUN	etiket
labelen	NOUN	etiketten
labelens	NOUN	etikettens
labels	NOUN	etiketter;etikets
labelene	NOUN	etiketterne
labelerne	NOUN	etiketterne
labelenes	NOUN	etiketternes
labelernes	NOUN	etiketternes
labeler	NOUN	etiketter
labels'	NOUN	etiketters
labelers	NOUN	etiketters
labial	NOUN	læbelyd
labialen	NOUN	læbelyden
labialens	NOUN	læbelydens
labials	NOUN	læbelyds
labialerne	NOUN	læbelydene
labialernes	NOUN	læbelydenes
labialer	NOUN	læbelyde;læbelyd
labialers	NOUN	læbelydes;læbelyds
labil	ADJ	ustadig
labile	ADJ	ustadige
labilt	ADJ	ustadigt
laborator	NOUN	laboratoriechef
laboratoren	NOUN	laboratoriechefen
laboratorens	NOUN	laboratoriechefens
laborators	NOUN	laboratoriechefs
laboratorerne	NOUN	laboratoriecheferne
laboratorernes	NOUN	laboratoriechefernes
laboratorer	NOUN	laboratoriechefer
laboratorers	NOUN	laboratoriechefers
labyrint	NOUN	jungle
labyrinten	NOUN	junglen
labyrintens	NOUN	junglens
labyrints	NOUN	jungles
labyrinterne	NOUN	junglerne
labyrinternes	NOUN	junglernes
labyrinter	NOUN	jungler
labyrinters	NOUN	junglers
labyrintfisk	?	Anabantoidei
lad	ADJ	doven
lade	ADJ	dovne
ladt	ADJ	dovent
lade	VERB	virke;tilstå;laste
lad	VERB	virk;last;tilstå
ladet	VERB	tilstået;lastet;virket
ladt	VERB	tilstået;lastet;virket
lader	VERB	tilstår;laster;virker
ladende	VERB	tilstående;virkende;lastende
lod	VERB	lastede;virkede;tilstod
lades	VERB	tilstås;lastes;virkes
ladede	VERB	lastede;virkede;tilstod
ladedes	VERB	virkedes;lastedes
ladebygning	?	lade
ladegård	NOUN	avlsgård
ladegården	NOUN	avlsgården
ladegårdens	NOUN	avlsgårdens
ladegårds	NOUN	avlsgårds
ladegårdene	NOUN	avlsgårdene
ladegårdenes	NOUN	avlsgårdenes
ladegårde	NOUN	avlsgårde
ladegårdes	NOUN	avlsgårdes
ladeplads	NOUN	lasteplads
ladepladsen	NOUN	lastepladsen
ladepladsens	NOUN	lastepladsens
ladeplads'	NOUN	lasteplads'
ladepladserne	NOUN	lastepladserne
ladepladsernes	NOUN	lastepladsernes
ladepladser	NOUN	lastepladser
ladepladsers	NOUN	lastepladsers
lader	NOUN	opladere;oplader
laders	NOUN	opladeres;opladers
laderne	NOUN	opladerne
ladernes	NOUN	opladernes
laderen	NOUN	opladeren
laderens	NOUN	opladerens
ladere	NOUN	opladere
laderes	NOUN	opladeres
ladestander	?	ladestation
ladestation	?	dockingstation;dock
ladning	NOUN	last;lastning
ladningen	NOUN	lasten;lastningen
ladningens	NOUN	lastningens;lastens
ladnings	NOUN	lasts;lastnings
ladningerne	NOUN	lastningerne;lasterne
ladningernes	NOUN	lasternes;lastningernes
ladninger	NOUN	lastninger;laster
ladningers	NOUN	lasters;lastningers
ladsiggørlig	ADJ	praktisabel;mulig;gørlig
ladsiggørlige	ADJ	gørlige;mulige;praktisable
ladsiggørligt	ADJ	gørligt;praktisabelt;muligt
lagengymnastik	?	sex
lager	NOUN	depot;forråd;lagerrum;hukommelse
lageret	NOUN	lagerrummet;forrådet;depotet
lagerets	NOUN	depotets;forrådets;lagerrummets
lagers	NOUN	lagerrums;forråds;depots;hukommelses
lagerne	NOUN	hukommelserne;lagerrummene;depoterne;forrådene
lagrene	NOUN	lagerrummene;depoterne;forrådene
lagernes	NOUN	forrådenes;depoternes;lagerrummenes;hukommelsernes
lagrenes	NOUN	forrådenes;depoternes;lagerrummenes
lagre	NOUN	forråd;lagerrum;depoter
lagere	NOUN	forråd;lagerrum;hukommelser;depoter
lagres	NOUN	depoters;lagerrums;forråds
lageres	NOUN	depoters;lagerrums;forråds;hukommelsers
lageren	NOUN	hukommelsen
lagerens	NOUN	hukommelsens
lagerbygning	?	lager
lagerlokale	?	lager;lagerrum
lagerrum	NOUN	lager;lagere;lagre
lagerrummet	NOUN	lageret
lagerrummets	NOUN	lagerets
lagerrums	NOUN	lagres;lagers;lageres
lagerrummene	NOUN	lagerne;lagrene
lagerrummenes	NOUN	lagernes;lagrenes
lagerøl	NOUN	lager;lagere;lagre
lagerøllet	NOUN	lageret
lagerøllets	NOUN	lagerets
lagerøls	NOUN	lagres;lagers;lageres
lagerøllene	NOUN	lagerne;lagrene
lagerøllenes	NOUN	lagernes;lagrenes
lagerøllen	NOUN	lageren
lagerøllens	NOUN	lagerens
lagerøllerne	NOUN	lagerne
lagerøllernes	NOUN	lagernes
lagerøller	NOUN	lagere
lagerøllers	NOUN	lageres
lagkagediagram	?	lagkage;cirkeldiagram
lagkagekomik	?	falde på halen-komik
lagre	VERB	oplagre
lagr	VERB	oplagr
lagret	VERB	oplagret
lagrer	VERB	oplagrer
lagrende	VERB	oplagrende
lagrede	VERB	oplagrede
lagres	VERB	oplagres
lagredes	VERB	oplagredes
lakridsplante	?	Glycyrrhiza glabra
lakridsstang	?	stanglakrids
laksefarvet	ADJ	lakserød
laksefarvede	ADJ	lakserødt
laksefisk	?	Salmonidae;Salmoniformes
lam	NOUN	lammekød
lammet	NOUN	lammekødet
lammets	NOUN	lammekødets
lams	NOUN	lammekøds
lambertsnød	?	Corylus maxima
lamentation	NOUN	jammer
lamentationen	NOUN	jammeren
lamentationens	NOUN	jammerens
lamentations	NOUN	jammers
lamentere	VERB	begræde
lamenter	VERB	begræd
lamenteret	VERB	begrædt
lamenterer	VERB	begræder
lamenterende	VERB	begrædende
lamenterede	VERB	begræd
lamenteres	VERB	begrædes
lamentoso	ADV	lamentabile
lamme	VERB	paralysere
lam	VERB	paralyser
lammet	VERB	paralyseret
lammer	VERB	paralyserer
lammende	VERB	paralyserende
lammede	VERB	paralyserede
lammes	VERB	paralyseres
lammedes	VERB	paralyseredes
lammekam	?	lammeryg
lammetæv	NOUN	tæsk
lammetævs	NOUN	tæsks
lammetævene	NOUN	tæskene
lammetævenes	NOUN	tæskenes
lampe	NOUN	kontrollampe
lampen	NOUN	kontrollampen
lampens	NOUN	kontrollampens
lampes	NOUN	kontrollampes
lamperne	NOUN	kontrollamperne
lampernes	NOUN	kontrollampernes
lamper	NOUN	kontrollamper
lampers	NOUN	kontrollampers
lampret	NOUN	niøje
lampretten	NOUN	niøjen
lamprettens	NOUN	niøjens
lamprets	NOUN	niøjes
lampretterne	NOUN	niøjerne
lampretternes	NOUN	niøjernes
lampretter	NOUN	niøjer
lampretters	NOUN	niøjers
lancere	VERB	introducere
lancer	VERB	introducer
lanceret	VERB	introduceret
lancerer	VERB	introducerer
lancerende	VERB	introducerende
lancerede	VERB	introducerede
lanceres	VERB	introduceres
lanceredes	VERB	introduceredes
landbrug	NOUN	landvæsen
landbruget	NOUN	landvæsenet;landvæsnet
landbrugets	NOUN	landvæsnets;landvæsenets
landbrugs	NOUN	landvæsens
landbruger	NOUN	landmand
landbrugeren	NOUN	landmanden
landbrugerens	NOUN	landmandens
landbrugers	NOUN	landmands
landbrugerne	NOUN	landmændene
landbrugernes	NOUN	landmændenes
landbrugere	NOUN	landmænd
landbrugeres	NOUN	landmænds
landbrugskollektiv	?	kollektivbrug
landbrugsområde	?	landbrugsareal
landbrugsprodukt	?	landbrugsvare
landbrugsproduktion	?	jordbrugsproduktion
landbrugssamfund	?	agrarsamfund
landbrugsvare	?	landbrugsprodukt
landbrugsvikar	?	husbondafløser
landbrugsøkonomi	?	landøkonomi
lande	VERB	havne
land	VERB	havn
landet	VERB	havnet
lander	VERB	havner
landende	VERB	havnende
landede	VERB	havnede
landes	VERB	havnes
landedes	VERB	havnedes
landevejscykel	?	racercykel;ryttercykel
landevejsridder	NOUN	vagabond
landevejsridderen	NOUN	vagabonden
landevejsridderens	NOUN	vagabondens
landevejsridders	NOUN	vagabonds
landevejsridderne	NOUN	vagabonderne
landevejsriddernes	NOUN	vagabondernes
landevejsriddere	NOUN	vagabonder
landevejsridderes	NOUN	vagabonders
landevejsrøver	NOUN	stratenrøver
landevejsrøveren	NOUN	stratenrøveren
landevejsrøverens	NOUN	stratenrøverens
landevejsrøvers	NOUN	stratenrøvers
landevejsrøverne	NOUN	stratenrøverne
landevejsrøvernes	NOUN	stratenrøvernes
landevejsrøvere	NOUN	stratenrøvere
landevejsrøveres	NOUN	stratenrøveres
landflygtighed	?	eksil;forvisning
landgangsbro	?	landgang;anløbsbro
landingsbane	NOUN	startbane
landingsbanen	NOUN	startbanen
landingsbanens	NOUN	startbanens
landingsbanes	NOUN	startbanes
landingsbanerne	NOUN	startbanerne
landingsbanernes	NOUN	startbanernes
landingsbaner	NOUN	startbaner
landingsbaners	NOUN	startbaners
landlig	ADJ	rustik
landlige	ADJ	rustikke
landligt	ADJ	rustikt
landløber	?	blomsterkarse;nasturtie;Tropaeolum majus;tallerkensmækker
landmand	NOUN	agrar;landbruger
landmanden	NOUN	landbrugeren;agraren
landmandens	NOUN	landbrugerens;agrarens
landmands	NOUN	landbrugers;agrars
landmændene	NOUN	landbrugerne;agrarerne
landmændenes	NOUN	landbrugernes;agrarernes
landmænd	NOUN	agrarer;landbrugere
landmænds	NOUN	agrarers;landbrugeres
landpost	?	landpostbud
landsforræder	NOUN	kollaboratør
landsforræderen	NOUN	kollaboratøren
landsforræderens	NOUN	kollaboratørens
landsforræders	NOUN	kollaboratørs
landsforræderne	NOUN	kollaboratørerne
landsforrædernes	NOUN	kollaboratørernes
landsforrædere	NOUN	kollaboratører
landsforræderes	NOUN	kollaboratørers
landsforvise	VERB	ekspatriere;eksilere
landsforvis	VERB	eksiler;ekspatrier
landsforvist	VERB	eksileret;ekspatrieret
landsforviser	VERB	ekspatrierer;eksilerer
landsforvisende	VERB	ekspatrierende;eksilerende
landsforviste	VERB	eksilerede;ekspatrierede
landsforvises	VERB	ekspatrieres;eksileres
landsforvistes	VERB	eksileredes;ekspatrieredes
landsholdschef	?	landstræner
landsholdstræner	?	landstræner
landshøvding	?	statholder
landskabsarkitekt	NOUN	havearkitekt
landskabsarkitekten	NOUN	havearkitekten
landskabsarkitektens	NOUN	havearkitektens
landskabsarkitekts	NOUN	havearkitekts
landskabsarkitekterne	NOUN	havearkitekterne
landskabsarkitekternes	NOUN	havearkitekternes
landskabsarkitekter	NOUN	havearkitekter
landskabsarkitekters	NOUN	havearkitekters
landsretsdommer	?	landsdommer
landstryger	NOUN	vagabond
landstrygeren	NOUN	vagabonden
landstrygerens	NOUN	vagabondens
landstrygers	NOUN	vagabonds
landstrygerne	NOUN	vagabonderne
landstrygernes	NOUN	vagabondernes
landstrygere	NOUN	vagabonder
landstrygeres	NOUN	vagabonders
landstrækning	?	strækning
landtange	NOUN	tange
landtangen	NOUN	tangen
landtangens	NOUN	tangens
landtanges	NOUN	tanges
landtangerne	NOUN	tangerne
landtangernes	NOUN	tangernes
landtanger	NOUN	tanger
landtangers	NOUN	tangers
landtunge	?	tange;landtange
landvæsen	NOUN	landbrug
landvæsnet	NOUN	landbruget
landvæsenet	NOUN	landbruget
landvæsnets	NOUN	landbrugets
landvæsenets	NOUN	landbrugets
landvæsens	NOUN	landbrugs
landøkonomi	?	landbrugsøkonomi
langagtige	ADJ	langstrakte
lange	NOUN	række
langen	NOUN	rækken
langens	NOUN	rækkens
langes	NOUN	rækkes
langerne	NOUN	rækkerne
langernes	NOUN	rækkernes
langer	NOUN	rækker
langers	NOUN	rækkers
lange	VERB	række
lang	VERB	ræk
langet	VERB	rakt
langer	VERB	rækker
langende	VERB	rækkende
langede	VERB	rakte
langes	VERB	rækkes
langedes	VERB	raktes
langemand	NOUN	langfinger
langemanden	NOUN	langfingeren
langemandens	NOUN	langfingerens
langemands	NOUN	langfingers
langemændene	NOUN	langfingrene
langemændenes	NOUN	langfingrenes
langemænd	NOUN	langfingre
langemænds	NOUN	langfingres
langfinger	NOUN	langemand
langfingeren	NOUN	langemanden
langfingerens	NOUN	langemandens
langfingers	NOUN	langemands
langfingrene	NOUN	langemændene
langfingrenes	NOUN	langemændenes
langfingre	NOUN	langemænd
langfingres	NOUN	langemænds
langfingret	ADJ	tyvagtig;tyvagtigt
langfingrede	ADJ	tyvagtige
langfingrethed	?	tyvagtighed
langfristet	ADJ	langsigtet
langfristede	ADJ	langsigtede
langhus	NOUN	langskib
langhuset	NOUN	langskibet
langhusets	NOUN	langskibets
langhus'	NOUN	langskibs
langhusene	NOUN	langskibene
langhusenes	NOUN	langskibenes
langhuse	NOUN	langskibe
langhuses	NOUN	langskibes
langkål	NOUN	grønlangkål
langkålen	NOUN	grønlangkålen
